,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
686,Canada,CAN,26/01/2021,826769.0,,,52427.0,2.19,,,1389.0,"Moderna, Pfizer/BioNTech",Government of Canada
687,Canada,CAN,27/01/2021,890056.0,,,57817.0,2.36,,,1532.0,"Moderna, Pfizer/BioNTech",Government of Canada
688,Canada,CAN,28/01/2021,909902.0,,,29120.0,2.41,,,772.0,"Moderna, Pfizer/BioNTech",Government of Canada
689,Canada,CAN,29/01/2021,936472.0,,,26539.0,2.48,,,703.0,"Moderna, Pfizer/BioNTech",Government of Canada
690,Canada,CAN,30/01/2021,,855898.0,113431.0,25900.0,,2.27,0.3,686.0,"Moderna, Pfizer/BioNTech",Government of Canada
691,Canada,CAN,31/01/2021,,,,25260.0,,,,669.0,"Moderna, Pfizer/BioNTech",Government of Canada
692,Canada,CAN,01/02/2021,974690.0,,,24621.0,2.58,,,652.0,"Moderna, Pfizer/BioNTech",Government of Canada
693,Canada,CAN,02/02/2021,985933.0,,,22738.0,2.61,,,602.0,"Moderna, Pfizer/BioNTech",Government of Canada
694,Canada,CAN,03/02/2021,999198.0,,,15592.0,2.65,,,413.0,"Moderna, Pfizer/BioNTech",Government of Canada
695,Canada,CAN,04/02/2021,1014979.0,,,15011.0,2.69,,,398.0,"Moderna, Pfizer/BioNTech",Government of Canada
696,Canada,CAN,05/02/2021,1041986.0,,,15073.0,2.76,,,399.0,"Moderna, Pfizer/BioNTech",Government of Canada
697,Canada,CAN,06/02/2021,,900547.0,173788.0,15884.0,,2.39,0.46,421.0,"Moderna, Pfizer/BioNTech",Government of Canada
698,Canada,CAN,07/02/2021,,,,16695.0,,,,442.0,"Moderna, Pfizer/BioNTech",Government of Canada
699,Canada,CAN,08/02/2021,1097227.0,,,17505.0,2.91,,,464.0,"Moderna, Pfizer/BioNTech",Government of Canada
700,Canada,CAN,09/02/2021,1119505.0,,,19082.0,2.97,,,506.0,"Moderna, Pfizer/BioNTech",Government of Canada
701,Canada,CAN,10/02/2021,1154011.0,,,22116.0,3.06,,,586.0,"Moderna, Pfizer/BioNTech",Government of Canada
702,Canada,CAN,11/02/2021,1186365.0,,,24484.0,3.14,,,649.0,"Moderna, Pfizer/BioNTech",Government of Canada
703,Canada,CAN,12/02/2021,1221484.0,,,25643.0,3.24,,,679.0,"Moderna, Pfizer/BioNTech",Government of Canada
704,Canada,CAN,13/02/2021,,972401.0,307213.0,25563.0,,2.58,0.81,677.0,"Moderna, Pfizer/BioNTech",Government of Canada
705,Canada,CAN,14/02/2021,,,,25484.0,,,,675.0,"Moderna, Pfizer/BioNTech",Government of Canada
706,Canada,CAN,15/02/2021,1275061.0,,,25405.0,3.38,,,673.0,"Moderna, Pfizer/BioNTech",Government of Canada
707,Canada,CAN,16/02/2021,1308771.0,,,27038.0,3.47,,,716.0,"Moderna, Pfizer/BioNTech",Government of Canada
708,Canada,CAN,17/02/2021,1330863.0,,,25265.0,3.53,,,669.0,"Moderna, Pfizer/BioNTech",Government of Canada
709,Canada,CAN,18/02/2021,1356071.0,,,24244.0,3.59,,,642.0,"Moderna, Pfizer/BioNTech",Government of Canada
710,Canada,CAN,19/02/2021,1403856.0,,,26053.0,3.72,,,690.0,"Moderna, Pfizer/BioNTech",Government of Canada
711,Canada,CAN,20/02/2021,,1086025.0,435092.0,30847.0,,2.88,1.15,817.0,"Moderna, Pfizer/BioNTech",Government of Canada
712,Canada,CAN,21/02/2021,,,,35641.0,,,,944.0,"Moderna, Pfizer/BioNTech",Government of Canada
713,Canada,CAN,22/02/2021,1558110.0,,,40436.0,4.13,,,1071.0,"Moderna, Pfizer/BioNTech",Government of Canada
714,Canada,CAN,23/02/2021,1606438.0,,,42524.0,4.26,,,1127.0,"Moderna, Pfizer/BioNTech",Government of Canada
715,Canada,CAN,24/02/2021,1656293.0,,,46490.0,4.39,,,1232.0,"Moderna, Pfizer/BioNTech",Government of Canada
716,Canada,CAN,25/02/2021,1711225.0,,,50736.0,4.53,,,1344.0,"Moderna, Pfizer/BioNTech",Government of Canada
717,Canada,CAN,26/02/2021,1778405.0,,,53507.0,4.71,,,1418.0,"Moderna, Pfizer/BioNTech",Government of Canada
718,Cayman Islands,CYM,26/12/2020,0.0,0.0,,,0.0,0.0,,,Pfizer/BioNTech,Cayman Islands Government
719,Cayman Islands,CYM,27/12/2020,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
720,Cayman Islands,CYM,28/12/2020,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
721,Cayman Islands,CYM,29/12/2020,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
722,Cayman Islands,CYM,30/12/2020,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
723,Cayman Islands,CYM,31/12/2020,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
724,Cayman Islands,CYM,01/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
725,Cayman Islands,CYM,02/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
726,Cayman Islands,CYM,03/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
727,Cayman Islands,CYM,04/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
728,Cayman Islands,CYM,05/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
729,Cayman Islands,CYM,06/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
730,Cayman Islands,CYM,07/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
731,Cayman Islands,CYM,08/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
732,Cayman Islands,CYM,09/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
733,Cayman Islands,CYM,10/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
734,Cayman Islands,CYM,11/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
735,Cayman Islands,CYM,12/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
736,Cayman Islands,CYM,13/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
737,Cayman Islands,CYM,14/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
738,Cayman Islands,CYM,15/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
739,Cayman Islands,CYM,16/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
740,Cayman Islands,CYM,17/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
741,Cayman Islands,CYM,18/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
742,Cayman Islands,CYM,19/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
743,Cayman Islands,CYM,20/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
744,Cayman Islands,CYM,21/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
745,Cayman Islands,CYM,22/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
746,Cayman Islands,CYM,23/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
747,Cayman Islands,CYM,24/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
748,Cayman Islands,CYM,25/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
749,Cayman Islands,CYM,26/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
750,Cayman Islands,CYM,27/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
751,Cayman Islands,CYM,28/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
752,Cayman Islands,CYM,29/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
753,Cayman Islands,CYM,30/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
754,Cayman Islands,CYM,31/01/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
755,Cayman Islands,CYM,01/02/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
756,Cayman Islands,CYM,02/02/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
757,Cayman Islands,CYM,03/02/2021,,,,275.0,,,,4184.0,Pfizer/BioNTech,Cayman Islands Government
758,Cayman Islands,CYM,04/02/2021,11008.0,7811.0,3197.0,275.0,16.75,11.89,4.86,4184.0,Pfizer/BioNTech,Cayman Islands Government
759,Cayman Islands,CYM,05/02/2021,,,,310.0,,,,4717.0,Pfizer/BioNTech,Cayman Islands Government
760,Cayman Islands,CYM,06/02/2021,,,,345.0,,,,5250.0,Pfizer/BioNTech,Cayman Islands Government
761,Cayman Islands,CYM,07/02/2021,,,,380.0,,,,5782.0,Pfizer/BioNTech,Cayman Islands Government
762,Cayman Islands,CYM,08/02/2021,,,,415.0,,,,6315.0,Pfizer/BioNTech,Cayman Islands Government
763,Cayman Islands,CYM,09/02/2021,13609.0,8839.0,4770.0,450.0,20.71,13.45,7.26,6847.0,Pfizer/BioNTech,Cayman Islands Government
764,Cayman Islands,CYM,10/02/2021,14086.0,8912.0,5174.0,479.0,21.43,13.56,7.87,7288.0,Pfizer/BioNTech,Cayman Islands Government
765,Cayman Islands,CYM,11/02/2021,,,,544.0,,,,8278.0,Pfizer/BioNTech,Cayman Islands Government
766,Cayman Islands,CYM,12/02/2021,15543.0,9172.0,6371.0,574.0,23.65,13.96,9.69,8734.0,Pfizer/BioNTech,Cayman Islands Government
767,Cayman Islands,CYM,13/02/2021,,,,533.0,,,,8110.0,Pfizer/BioNTech,Cayman Islands Government
768,Cayman Islands,CYM,14/02/2021,,,,492.0,,,,7486.0,Pfizer/BioNTech,Cayman Islands Government
769,Cayman Islands,CYM,15/02/2021,,,,452.0,,,,6878.0,Pfizer/BioNTech,Cayman Islands Government
770,Cayman Islands,CYM,16/02/2021,,,,411.0,,,,6254.0,Pfizer/BioNTech,Cayman Islands Government
771,Cayman Islands,CYM,17/02/2021,16725.0,9783.0,6942.0,377.0,25.45,14.89,10.56,5736.0,Pfizer/BioNTech,Cayman Islands Government
772,Cayman Islands,CYM,18/02/2021,,,,313.0,,,,4763.0,Pfizer/BioNTech,Cayman Islands Government
773,Cayman Islands,CYM,19/02/2021,17285.0,10277.0,7008.0,249.0,26.3,15.64,10.66,3789.0,Pfizer/BioNTech,Cayman Islands Government
774,Cayman Islands,CYM,20/02/2021,18159.0,10521.0,7638.0,340.0,27.63,16.01,11.62,5173.0,Pfizer/BioNTech,Cayman Islands Government
775,Cayman Islands,CYM,21/02/2021,,,,391.0,,,,5949.0,Pfizer/BioNTech,Cayman Islands Government
776,Cayman Islands,CYM,22/02/2021,,,,442.0,,,,6726.0,Pfizer/BioNTech,Cayman Islands Government
777,Cayman Islands,CYM,23/02/2021,19938.0,12245.0,7693.0,493.0,30.34,18.63,11.71,7502.0,Pfizer/BioNTech,Cayman Islands Government
778,Cayman Islands,CYM,24/02/2021,20468.0,12710.0,7758.0,535.0,31.14,19.34,11.8,8141.0,Pfizer/BioNTech,Cayman Islands Government
779,Cayman Islands,CYM,25/02/2021,21106.0,,,586.0,32.12,,,8917.0,Pfizer/BioNTech,Cayman Islands Government
780,Chile,CHL,24/12/2020,420.0,420.0,,,0.0,0.0,,,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
781,Chile,CHL,25/12/2020,5199.0,5199.0,,4779.0,0.03,0.03,,250.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
782,Chile,CHL,26/12/2020,8339.0,8339.0,,3960.0,0.04,0.04,,207.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
783,Chile,CHL,27/12/2020,8650.0,8650.0,,2743.0,0.05,0.05,,143.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
784,Chile,CHL,28/12/2020,8650.0,8650.0,,2058.0,0.05,0.05,,108.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
785,Chile,CHL,29/12/2020,8650.0,8650.0,,1646.0,0.05,0.05,,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
786,Chile,CHL,30/12/2020,8650.0,8650.0,,1372.0,0.05,0.05,,72.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
787,Chile,CHL,31/12/2020,8650.0,8650.0,,1176.0,0.05,0.05,,62.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
788,Chile,CHL,01/01/2021,8650.0,8650.0,,493.0,0.05,0.05,,26.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
789,Chile,CHL,02/01/2021,8650.0,8650.0,,44.0,0.05,0.05,,2.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
790,Chile,CHL,03/01/2021,8650.0,8650.0,,,0.05,0.05,,,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
791,Chile,CHL,04/01/2021,9055.0,9055.0,,58.0,0.05,0.05,,3.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
792,Chile,CHL,05/01/2021,10498.0,10498.0,,264.0,0.05,0.05,,14.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
793,Chile,CHL,06/01/2021,10703.0,10703.0,,293.0,0.06,0.06,,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
794,Chile,CHL,07/01/2021,10703.0,10703.0,,293.0,0.06,0.06,,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
795,Chile,CHL,08/01/2021,10703.0,10703.0,,293.0,0.06,0.06,,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
796,Chile,CHL,09/01/2021,10703.0,10703.0,,293.0,0.06,0.06,,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
797,Chile,CHL,10/01/2021,10703.0,10703.0,,293.0,0.06,0.06,,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
798,Chile,CHL,11/01/2021,10703.0,10703.0,,235.0,0.06,0.06,,12.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
799,Chile,CHL,12/01/2021,10703.0,10703.0,,29.0,0.06,0.06,,2.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
800,Chile,CHL,13/01/2021,11733.0,10704.0,1029.0,147.0,0.06,0.06,0.01,8.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
801,Chile,CHL,14/01/2021,18647.0,12822.0,5825.0,1135.0,0.1,0.07,0.03,59.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
802,Chile,CHL,15/01/2021,22076.0,13779.0,8297.0,1625.0,0.12,0.07,0.04,85.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
803,Chile,CHL,16/01/2021,22166.0,13802.0,8364.0,1638.0,0.12,0.07,0.04,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
804,Chile,CHL,17/01/2021,22166.0,13802.0,8364.0,1638.0,0.12,0.07,0.04,86.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
805,Chile,CHL,18/01/2021,33211.0,24847.0,8364.0,3215.0,0.17,0.13,0.04,168.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
806,Chile,CHL,19/01/2021,52527.0,44161.0,8366.0,5975.0,0.27,0.23,0.04,313.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
807,Chile,CHL,20/01/2021,61777.0,53411.0,8366.0,7149.0,0.32,0.28,0.04,374.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
808,Chile,CHL,21/01/2021,64837.0,56471.0,8366.0,6599.0,0.34,0.3,0.04,345.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
809,Chile,CHL,22/01/2021,65248.0,56882.0,8366.0,6167.0,0.34,0.3,0.04,323.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
810,Chile,CHL,23/01/2021,65248.0,56882.0,8366.0,6155.0,0.34,0.3,0.04,322.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
811,Chile,CHL,24/01/2021,65248.0,56882.0,8366.0,6155.0,0.34,0.3,0.04,322.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
812,Chile,CHL,25/01/2021,66666.0,56900.0,9766.0,4779.0,0.35,0.3,0.05,250.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
813,Chile,CHL,26/01/2021,67282.0,56921.0,10361.0,2108.0,0.35,0.3,0.05,110.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
814,Chile,CHL,27/01/2021,67317.0,56922.0,10395.0,791.0,0.35,0.3,0.05,41.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
815,Chile,CHL,28/01/2021,67317.0,56922.0,10395.0,354.0,0.35,0.3,0.05,19.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
816,Chile,CHL,29/01/2021,67322.0,56922.0,10400.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
817,Chile,CHL,30/01/2021,67322.0,56922.0,10400.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
818,Chile,CHL,31/01/2021,67322.0,56922.0,10400.0,296.0,0.35,0.3,0.05,15.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
819,Chile,CHL,01/02/2021,67322.0,56922.0,10400.0,94.0,0.35,0.3,0.05,5.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
820,Chile,CHL,02/02/2021,80450.0,70044.0,10406.0,1881.0,0.42,0.37,0.05,98.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
821,Chile,CHL,03/02/2021,250651.0,240245.0,10406.0,26191.0,1.31,1.26,0.05,1370.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
822,Chile,CHL,04/02/2021,426441.0,413928.0,12513.0,51303.0,2.23,2.17,0.07,2684.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
823,Chile,CHL,05/02/2021,595455.0,582272.0,13183.0,75448.0,3.11,3.05,0.07,3947.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
824,Chile,CHL,06/02/2021,623307.0,610119.0,13188.0,79426.0,3.26,3.19,0.07,4155.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
825,Chile,CHL,07/02/2021,631889.0,618701.0,13188.0,80652.0,3.31,3.24,0.07,4219.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
826,Chile,CHL,08/02/2021,864661.0,839720.0,24941.0,113906.0,4.52,4.39,0.13,5959.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
827,Chile,CHL,09/02/2021,1125351.0,1081080.0,44271.0,149272.0,5.89,5.66,0.23,7809.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
828,Chile,CHL,10/02/2021,1405213.0,1352620.0,52593.0,164937.0,7.35,7.08,0.28,8628.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
829,Chile,CHL,11/02/2021,1658592.0,1603266.0,55326.0,176022.0,8.68,8.39,0.29,9208.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
830,Chile,CHL,12/02/2021,1887666.0,1832133.0,55533.0,184602.0,9.87,9.58,0.29,9657.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
831,Chile,CHL,13/02/2021,1917180.0,1861613.0,55567.0,184839.0,10.03,9.74,0.29,9669.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
832,Chile,CHL,14/02/2021,1921622.0,1866055.0,55567.0,184248.0,10.05,9.76,0.29,9638.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
833,Chile,CHL,15/02/2021,2186596.0,2131029.0,55567.0,188848.0,11.44,11.15,0.29,9879.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
834,Chile,CHL,16/02/2021,2406318.0,2350741.0,55577.0,182995.0,12.59,12.3,0.29,9573.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
835,Chile,CHL,17/02/2021,2593850.0,2538273.0,55577.0,169805.0,13.57,13.28,0.29,8883.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
836,Chile,CHL,18/02/2021,2748596.0,2693019.0,55577.0,155715.0,14.38,14.09,0.29,8146.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
837,Chile,CHL,19/02/2021,2890430.0,2834853.0,55577.0,143252.0,15.12,14.83,0.29,7494.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
838,Chile,CHL,20/02/2021,2900043.0,2844466.0,55577.0,140409.0,15.17,14.88,0.29,7345.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
839,Chile,CHL,21/02/2021,2901205.0,2845628.0,55577.0,139940.0,15.18,14.89,0.29,7320.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
840,Chile,CHL,22/02/2021,3009178.0,2953580.0,55598.0,117512.0,15.74,15.45,0.29,6147.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
841,Chile,CHL,23/02/2021,3103208.0,3047570.0,55638.0,99556.0,16.23,15.94,0.29,5208.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
842,Chile,CHL,24/02/2021,3189184.0,3133375.0,55809.0,85048.0,16.68,16.39,0.29,4449.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
843,Chile,CHL,25/02/2021,3274458.0,3218512.0,55946.0,75123.0,17.13,16.84,0.29,3930.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
844,Chile,CHL,26/02/2021,3351420.0,3295360.0,56060.0,65856.0,17.53,17.24,0.29,3445.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
845,Chile,CHL,27/02/2021,3360957.0,3304893.0,56064.0,65845.0,17.58,17.29,0.29,3444.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
846,Chile,CHL,28/02/2021,3361278.0,3305214.0,56064.0,65725.0,17.58,17.29,0.29,3438.0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
847,China,CHN,15/12/2020,1500000.0,,,,0.1,,,,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
848,China,CHN,16/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
849,China,CHN,17/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
850,China,CHN,18/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
851,China,CHN,19/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
852,China,CHN,20/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
853,China,CHN,21/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
854,China,CHN,22/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
855,China,CHN,23/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
856,China,CHN,24/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
857,China,CHN,25/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
858,China,CHN,26/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
859,China,CHN,27/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
860,China,CHN,28/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
861,China,CHN,29/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
862,China,CHN,30/12/2020,,,,187500.0,,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
863,China,CHN,31/12/2020,4500000.0,,,187500.0,0.31,,,130.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
864,China,CHN,01/01/2021,,,,232143.0,,,,161.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
865,China,CHN,02/01/2021,,,,276786.0,,,,192.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
866,China,CHN,03/01/2021,,,,321429.0,,,,223.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
867,China,CHN,04/01/2021,,,,366071.0,,,,254.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
868,China,CHN,05/01/2021,,,,410714.0,,,,285.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
869,China,CHN,06/01/2021,,,,455357.0,,,,316.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
870,China,CHN,07/01/2021,,,,500000.0,,,,347.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
871,China,CHN,08/01/2021,,,,500000.0,,,,347.0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
